Atelier Ryza: Ever Darkness & the Secret Hideout,4488,"28 Oct, 2019","RPG, Anime, JRPG, Female Protagonist, Cute, Sexual Content, Singleplayer, Crafting, Great Soundtrack, Adventure, Fantasy, Nudity, Turn-Based, Open World, Turn-Based Combat, Action, Story Rich"
Songs of Syx,594,"21 Sep, 2020","Early Access, City Builder, Colony Sim, Strategy, Singleplayer, Base Building, Grand Strategy, Sandbox, Building, 2D, Top-Down, Simulation, Pixel Graphics, Combat, Moddable, Survival, Open World, Medieval, Fantasy, Economy"
We Happy Few,6987,"10 Aug, 2018","Adventure, Action, Open World, Survival, Dystopian , Indie, Psychological Horror, First-Person, Horror, Singleplayer, Atmospheric, Stealth, Exploration, Dark, Crafting, Survival Horror, Procedural Generation, Mature, Early Access, Roguelike"
Littlewood,4170,"4 Aug, 2020","Pixel Graphics, Life Sim, City Builder, Simulation, RPG, Agriculture, Relaxing, Crafting, Sandbox, Building, Collectathon, Open World, Casual, Exploration, Farming Sim, Romance, Character Customization, 2D, Cute, Fishing"
ATLAS,33522,"22 Dec, 2018","Survival, Open World, Pirates, Massively Multiplayer, Multiplayer, Early Access, Adventure, RPG, Crafting, MMORPG, Sandbox, Action, Base Building, PvP, Co-op, PvE, Online Co-Op, Fantasy, Psychological Horror, Singleplayer"
Craft The World,10432,"24 Nov, 2014","Sandbox, Crafting, Colony Sim, Building, Survival, Strategy, Indie, Simulation, 2D, Multiplayer, RPG, Open World, Singleplayer, City Builder, Resource Management, Fantasy, Adventure, God Game, Tower Defense, Side Scroller"
PixARK,6723,"31 May, 2019","Survival, Adventure, Massively Multiplayer, Open World, Sandbox, Action, Multiplayer, RPG, Dinosaurs, Casual, Strategy, Pixel Graphics, Crafting, Building, Voxel, Early Access, Base Building, Magic, FPS, Singleplayer"
The Survivalists,2039,"9 Oct, 2020","Crafting, Adventure, Online Co-Op, Survival, Singleplayer, Open World Survival Craft, Base Building, Sandbox, Multiplayer, Open World, Co-op, Exploration, Casual, Pixel Graphics, 2D, Hunting, Character Customization, Action, Top-Down, Procedural Generation"
Colony Survival,4763,"16 Jun, 2017","Colony Sim, Survival, Base Building, Building, Multiplayer, Strategy, Sandbox, Open World, Early Access, Adventure, City Builder, Crafting, Zombies, Management, Action, Co-op, Indie, Singleplayer, Voxel, RTS"
Don't Starve: Hamlet,1305,"8 Nov, 2018","Adventure, Indie, Simulation, Survival, Singleplayer, Sandbox, Multiplayer, Open World, Difficult, Crafting"
Cozy Grove,1934,"7 Apr, 2021","Relaxing, Story Rich, Hidden Object, Collectathon, Procedural Generation, Colorful, Atmospheric, Life Sim, Cute, Management, 2D, Cartoony, Funny, Surreal, Casual, Character Customization, Crafting, Indie, Singleplayer, Family Friendly"
Melvor Idle,1814,"19 Nov, 2020","Casual, Idler, RPG, Indie, Early Access, Adventure, Singleplayer, Mining, 2D, Cartoon, Colorful, Minimalist, Demons, Fantasy, Magic, Point & Click, Combat, Automation, Crafting, Fishing"
Camping Simulator: The Squad,246,"28 May, 2021","Early Access, Simulation, Survival, Co-op, Sandbox, Crafting, Adventure, Exploration, Resource Management, Building, Nature, Relaxing, Management, Atmospheric, 3D, First-Person, Arcade, Realistic, Base Building, Multiplayer"
Darkwood,8636,"17 Aug, 2017","Horror, Survival, Survival Horror, Top-Down, Atmospheric, Dark, Open World, Indie, RPG, Lovecraftian, Exploration, Singleplayer, Adventure, Crafting, Action, Inventory Management, Building, Gore, Roguelike, Psychological Horror"
From the Depths,7123,"6 Nov, 2020","Naval Combat, Building, Sandbox, Physics, Crafting, RTS, Vehicular Combat, Voxel, Gun Customization, Strategy, Survival, Co-op Campaign, Multiplayer, Tutorial, War, Military, Artificial Intelligence, Simulation, Naval, Space"
My Child Lebensborn,345,"31 May, 2021","Atmospheric, Choices Matter, Simulation, Story Rich, Emotional, Historical, Hand-drawn, War, Life Sim, Crafting, Time Management, Singleplayer, Casual, Indie, Narration, Early Access, Strategy, Resource Management, Management, Drama"
State of Decay: YOSE,6989,"27 Apr, 2015","Zombies, Survival, Open World, Base Building, Post-apocalyptic, Singleplayer, Action, RPG, Third Person, Simulation, Sandbox, Multiplayer, Survival Horror, Atmospheric, Gore, Crafting, Co-op, Adventure, Perma Death, Great Soundtrack"
Cooking Simulator - Cakes and Cookies,222,"11 Jun, 2020","Simulation, Funny, First-Person, Sandbox, Singleplayer, Physics, Crafting, Relaxing, Family Friendly, Cooking, Realistic, Resource Management, Management, Replay Value, Education, Building, Comedy, Economy, Memes"
Poly Bridge,11235,"12 Jul, 2016","Building, Simulation, Physics, Puzzle, Singleplayer, Sandbox, Difficult, Indie, Funny, Great Soundtrack, Level Editor, Family Friendly, Education, Crafting, Cartoon, Colorful, Cute, Stylized, Choices Matter, Strategy"
Lumberjack's Dynasty,1470,"25 Feb, 2021","Simulation, Building, Crafting, Automobile Sim, Multiplayer, Open World, Driving, Singleplayer, First-Person, Realistic, RPG, Relaxing, Nature, Atmospheric, Family Friendly, Exploration, Casual, Adventure, Early Access"
Don't Starve: Shipwrecked,2979,"1 Dec, 2015","Adventure, Survival, Indie, Open World, Multiplayer, Simulation, Singleplayer, Exploration, Crafting, Difficult, Sandbox, Strategy, Pirates, Funny, Co-op, Action, Roguelike"
Stationeers,3399,"12 Dec, 2017","Early Access, Open World Survival Craft, Space, Base Building, Sandbox, Building, Survival, Multiplayer, Co-op, Management, Colony Sim, Sci-fi, Crafting, Mining, Open World, Mars, Automation, Tutorial, Physics, Science"
Mad Games Tycoon 2,2194,"21 Jan, 2021","Early Access, Management, Economy, Game Development, Simulation, Strategy, City Builder, Casual, Programming, Cartoony, Capitalism, Colorful, Cartoon, Top-Down, Isometric, Funny, Atmospheric, Building, Trading, Crafting"
Subsistence,7948,"25 Oct, 2016","Open World Survival Craft, Survival, Crafting, Multiplayer, Open World, Building, Base Building, Sandbox, Co-op, Early Access, Action, Singleplayer, First-Person, Online Co-Op, FPS, Adventure, Difficult, Nudity, Shooter, Indie"
Weed Shop 3,361,"3 Apr, 2021","Early Access, Simulation, Management, FPS, Immersive Sim, Building, Crafting, Economy, Farming Sim, Action-Adventure, Strategy, First-Person, Dark Humor, Funny, Open World, Casual, Colorful, Realistic, Psychedelic, Life Sim"
Kingdom Builders,106,"24 Jun, 2021","City Builder, Strategy, Colony Sim, Action RPG, Building, Exploration, Action, Party-Based RPG, RPG, Top-Down, Cute, Base Building, Management, Medieval, Crafting, Survival, Combat, Singleplayer, Early Access, Indie"
UnderRail,3442,"18 Dec, 2015","RPG, Post-apocalyptic, Isometric, Turn-Based, Indie, Turn-Based Combat, Singleplayer, Sci-fi, CRPG, Crafting, Atmospheric, Open World, Cyberpunk, Pixel Graphics, Old School, Adventure, Exploration, 2D, Difficult, Sandbox"
Hammerting,782,"27 Oct, 2020","Early Access, Fantasy, Strategy, Resource Management, Lore-Rich, Colony Sim, Base Building, Management, RPG, Simulation, Exploration, Procedural Generation, Mining, Economy, Automation, Inventory Management, Building, Crafting, Singleplayer, Mod"
Don't Starve: Reign of Giants,1471,"2 Apr, 2014","Survival, Indie, Adventure, Crafting, Simulation, Sandbox, Singleplayer, Open World, Multiplayer, Difficult, Roguelike, Moddable, Atmospheric, Horror, Perma Death, 2D, Early Access, Addictive, Great Soundtrack"
Dead Rising 3 Apocalypse Edition,8853,"5 Sep, 2014","Zombies, Action, Open World, Co-op, Gore, Survival, Comedy, Open World Survival Craft, Third Person, Multiplayer, Funny, Crafting, Adventure, Sandbox, Online Co-Op, Horror, Singleplayer, Atmospheric, Survival Horror, RPG"
Farmer's Dynasty,2260,"21 Nov, 2019","Simulation, Farming Sim, Life Sim, RPG, Agriculture, Singleplayer, Early Access, Building, Open World, Management, Realistic, Crafting, Relaxing, First-Person, Casual, Driving, Strategy, Family Friendly, Controller, Nature"
No Place Like Home,1143,"23 Dec, 2020","Early Access, Farming Sim, RPG, Base Building, Crafting, Life Sim, Simulation, Exploration, Immersive Sim, Agriculture, Building, Fishing, Nature, Female Protagonist, 3D, Relaxing, Cute, Third Person, Post-apocalyptic, Open World"
Startup Company,4665,"10 Apr, 2020","Management, Simulation, Strategy, Economy, Indie, Casual, Sandbox, Building, Singleplayer, Early Access, Crafting, Moddable, Real-Time with Pause, Isometric, Family Friendly, Resource Management, Clicker, Great Soundtrack, Base Building"
SPORE™ Galactic Adventures,4248,"26 Jun, 2009","Simulation, Action, Space, Adventure, Exploration, Open World, Sandbox, Singleplayer, Strategy, Sci-fi, God Game, Multiplayer, Funny, RPG, Comedy, Crafting, Atmospheric, Level Editor, Character Customization, Casual"
Stonehearth,8293,"25 Jul, 2018","Colony Sim, City Builder, Building, Sandbox, Strategy, Survival, Simulation, Crafting, Voxel, Early Access, Indie, Singleplayer, Open World, RPG, Management, Multiplayer, Fantasy, Cute, Adventure, God Game"
DORAEMON  STORY OF SEASONS,1251,"10 Oct, 2019","Farming Sim, Life Sim, RPG, Family Friendly, Adventure, Simulation, Singleplayer, Hand-drawn, 2D, Cute, Relaxing, Isometric, Colorful, Atmospheric, Crafting, Anime, Nostalgia, Cartoon, Casual, Farming"
Chronicon,5481,"21 Aug, 2020","Action RPG, Loot, Hack and Slash, RPG, Dungeon Crawler, Pixel Graphics, Crafting, Procedural Generation, Indie, 4 Player Local, Action-Adventure, Local Co-Op, Action, Fantasy, PvE, 2D, Adventure, Singleplayer, Magic, Class-Based"
Good Company,883,"31 Mar, 2020","Early Access, Sandbox, Singleplayer, Isometric, Robots, Building, Resource Management, Relaxing, Funny, City Builder, Automation, Economy, Crafting, Management, Tutorial, Strategy, Simulation, Cartoony, Colorful, Stylized"
Cooking Simulator - Pizza,230,"12 Nov, 2020","Simulation, Casual, Singleplayer, Sandbox, Cooking, Crafting, Physics"
Dead Island: Riptide Definitive Edition,2511,"31 May, 2016","Zombies, Co-op, Open World, Action, Multiplayer, Survival, Gore, First-Person, Horror, Adventure, Crafting, Online Co-Op, Singleplayer, FPS, Open World Survival Craft, Survival Horror, Female Protagonist, RPG, Remake"
Void Bastards,3003,"28 May, 2019","FPS, Action Roguelike, Immersive Sim, Singleplayer, Shooter, Roguelike, Stealth, Strategy, Comic Book, First-Person, Procedural Generation, Action, Stylized, Sci-fi, Space, Crafting, Indie, Gore, Violent, Roguelite"
Immortal Soul: Black Survival,4335,"19 Mar, 2019","Free to Play, Survival, Strategy, Anime, Indie, Battle Royale, Multiplayer, Nudity, RPG, PvP, Crafting, Adventure, Singleplayer, Early Access, Sexual Content, Horror, MOBA, Psychological Horror, Online Co-Op"
CryoFall,2770,"29 Apr, 2021","Base Building, Open World Survival Craft, Survival, Colony Sim, Sandbox, PvE, PvP, Crafting, Mining, Agriculture, Fishing, Management, Building, Character Customization, Mechs, 2D, RPG, Open World, Space, Economy"
Travellers Rest,1340,"28 Jul, 2020","Life Sim, Immersive Sim, Pixel Graphics, Farming Sim, Collectathon, RPG, Medieval, Management, Isometric, Fantasy, Colorful, Building, Crafting, Adventure, Singleplayer, Resource Management, Inventory Management, Indie, Early Access, Simulation"
Last Oasis,18489,"26 Mar, 2020","Massively Multiplayer, Survival, Open World, Action, Adventure, RPG, Indie, Crafting, Building, Multiplayer, Sandbox, PvP, Early Access, Third Person, Post-apocalyptic, Violent, Economy, PvE, MMORPG, Swordplay"
Mist Survival,7480,"14 Aug, 2018","Survival, Open World, Open World Survival Craft, Zombies, Singleplayer, Base Building, Crafting, Sandbox, Early Access, Adventure, Action, Survival Horror, First-Person, Simulation, Violent, Indie, Horror, Nudity, FPS, Gore"
Cube World,8716,"30 Sep, 2019","Open World, Adventure, Multiplayer, RPG, Voxel, Exploration, Indie, Online Co-Op, Fantasy, Third Person, Co-op, Pixel Graphics, Singleplayer, Procedural Generation, Crafting, Great Soundtrack, Action RPG, Sandbox, Survival, Walking Simulator"
Zoo 2: Animal Park,512,"24 Aug, 2020","Casual, Building, City Builder, Cute, Simulation, Management, Crafting, Life Sim, 3D, Free to Play, Relaxing, Narration, Colorful, Atmospheric, Cartoon, Singleplayer, Strategy, Horses, Economy, Beautiful"
Garden Paws,1372,"18 Dec, 2018","Farming Sim, Cute, Adventure, Simulation, Crafting, Indie, Agriculture, RPG, Multiplayer, Online Co-Op, Building, Relaxing, Casual, Open World, Early Access, Sandbox, Exploration, Cartoony, Singleplayer, Fantasy"
TasteMaker: Restaurant Simulator,723,"18 Feb, 2021","Early Access, Management, Simulation, Building, Resource Management, City Builder, Economy, Strategy, God Game, Singleplayer, Sandbox, Stylized, Capitalism, Nonlinear, Top-Down, Crafting, Casual, 3D, Relaxing, Time Management"
Survive the Nights,1503,"21 Dec, 2017","Open World Survival Craft, Survival, Zombies, FPS, First-Person, Open World, PvP, Early Access, PvE, Massively Multiplayer, Local Multiplayer, Action, Multiplayer, Indie, Sandbox, Hunting, Loot, Crafting, Survival Horror, Building"
Galactic Mining Corp,481,"18 May, 2021","Collectathon, Exploration, Roguelite, Economy, Management, Space, Capitalism, Base Building, Mining, Building, Action, Crafting, Space Sim, 2D, Procedural Generation, Roguelike, Simulation, Colorful, Sci-fi, Loot"
Nimbatus - The Space Drone Constructor,1339,"14 May, 2020","Singleplayer, Action, Open World, Indie, Crafting, Building, Sandbox, Survival, Physics, Destruction, Automation, Management, Simulation, LEGO, Funny, Adventure, Programming, Sci-fi, 2D, Strategy"
Unturned - Permanent Gold Upgrade,9157,"7 Jul, 2014","Free to Play, Survival, Zombies, Multiplayer, Open World, Adventure, Action, Crafting, Sandbox, Shooter, Co-op, FPS, Singleplayer, Post-apocalyptic, Indie, Casual, Funny, Massively Multiplayer, RPG, Horror"
Gloria Victis: Medieval MMORPG,4568,"9 Jun, 2016","Massively Multiplayer, Medieval, RPG, Open World, Character Customization, Open World Survival Craft, PvP, MMORPG, Indie, Crafting, Simulation, Swordplay, Adventure, Action, Fighting, Historical, Third Person, Early Access, Multiplayer, Realistic"
Car Mechanic Simulator VR,93,"8 Jun, 2021","Automobile Sim, Simulation, Racing, VR, Driving, Crafting, Realistic, Building, Education, Economy, Singleplayer, Relaxing, Family Friendly, Inventory Management, Management, Moddable, Great Soundtrack, First-Person, Physics, Atmospheric"
Almighty: Kill Your Gods,245,"5 May, 2021","Early Access, Action, RPG, Crafting, Co-op, Fantasy, Adventure, Open World, Hack and Slash, Indie, Soundtrack, Action RPG, Collectathon, Souls-like, Looter Shooter, Atmospheric, Third Person, Multiplayer, Singleplayer, Online Co-Op"
Coffee Talk,3300,"29 Jan, 2020","Conversation, Interactive Fiction, Atmospheric, Pixel Graphics, Story Rich, Relaxing, LGBTQ+, Simulation, Choices Matter, Visual Novel, Anime, Multiple Endings, Casual, Singleplayer, Emotional, Fantasy, Experimental, Foreign, Crafting, Philosophical"
Swords 'n Magic and Stuff,430,"8 Sep, 2020","Early Access, Loot, Third Person, Cute, Adventure, RPG, Open World, Crafting, Farming, Character Customization, Action-Adventure, Colorful, Online Co-Op, Exploration, Funny, Multiplayer, Family Friendly, Fantasy, Magic, Story Rich"
AI Drone Simulator,91,"26 May, 2021","Simulation, Flight, First-Person, Artificial Intelligence, Immersive Sim, Physics, Level Editor, 3D, 6DOF, Combat Racing, Realistic, Robots, Science, Crafting, Open World, Singleplayer"
RIFT,10205,"1 Mar, 2011","Free to Play, MMORPG, Massively Multiplayer, RPG, Fantasy, Multiplayer, Open World, Adventure, Action, Co-op, Character Customization, PvP, Online Co-Op, Magic, Crafting, Survival, Singleplayer, Strategy, First-Person, FPS"
Lemon Cake,542,"18 Feb, 2021","Simulation, Casual, Farming Sim, Time Management, Management, Life Sim, Cute, RPG, 3D, Colorful, Agriculture, Family Friendly, Indie, Relaxing, Character Customization, Crafting, Building, Cooking, Singleplayer"
The Escapists,13164,"13 Feb, 2015","Pixel Graphics, Strategy, Crafting, Singleplayer, 2D, Simulation, Indie, Action, Difficult, Survival, Adventure, Puzzle, RPG, Top-Down, Funny, Sandbox, Multiplayer, Comedy, Co-op, Roguelike"
Judgment: Apocalypse Survival Simulation,1683,"3 May, 2018","Colony Sim, Survival, Base Building, Post-apocalyptic, Strategy, Simulation, Sandbox, Crafting, Resource Management, Open World, City Builder, Indie, Management, Singleplayer, Building, 2D, Sci-fi, Procedural Generation, Economy, Real-Time with Pause"
Factory Town,2109,"12 Mar, 2019","Automation, Base Building, Resource Management, Sandbox, Simulation, Crafting, Management, City Builder, Colony Sim, Economy, Strategy, Building, Transportation, Moddable, Trains, Level Editor, Early Access, Singleplayer, Indie, Colorful"
